benchmark;count;world_size;fpga_to_host;host_to_host;host_to_host_send;host_to_fpga
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3.1e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3.1e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3.1e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3.1e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;2e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
broadcast;128;4;-57827.6;57827.6;;3e-08
